session_id,user_id,timestamp,action,parameters,prev_action_1,prev_action_2,prev_action_3,day,month,week,year,seconds_passed,pa1_ss,pa2_ss,pa3_ss
6013f2bb-0fcc-4899-983d-3ed32d2ec63d,user_2,2025-05-23 14:45:34+00:00,DELETE /events/{eventId},['eventId'],GET /sprints,POST /sprints/{sprintId}/tickets,PUT /budgets/{budget_id},23,5,21,2025,53134,True,False,False
6013f2bb-0fcc-4899-983d-3ed32d2ec63d,user_2,2025-05-23 14:53:26+00:00,POST /events,[],DELETE /events/{eventId},GET /sprints,POST /sprints/{sprintId}/tickets,23,5,21,2025,53606,True,True,False
6013f2bb-0fcc-4899-983d-3ed32d2ec63d,user_2,2025-05-23 14:59:42+00:00,DELETE /sprints/{sprintId},['sprintId'],POST /events,DELETE /events/{eventId},GET /sprints,23,5,21,2025,53982,True,True,True
6013f2bb-0fcc-4899-983d-3ed32d2ec63d,user_2,2025-05-23 15:05:50+00:00,GET /sprints/{sprintId}/tickets,[],DELETE /sprints/{sprintId},POST /events,DELETE /events/{eventId},23,5,21,2025,54350,True,True,True
6013f2bb-0fcc-4899-983d-3ed32d2ec63d,user_2,2025-05-23 15:11:56+00:00,DELETE /sprints/{sprintId},[],GET /sprints/{sprintId}/tickets,DELETE /sprints/{sprintId},POST /events,23,5,21,2025,54716,True,True,True
6013f2bb-0fcc-4899-983d-3ed32d2ec63d,user_2,2025-05-23 15:20:08+00:00,POST /boards,"['description', 'type', 'name']",DELETE /sprints/{sprintId},GET /sprints/{sprintId}/tickets,DELETE /sprints/{sprintId},23,5,21,2025,55208,True,True,True
d688404b-c190-4a47-a50d-73329ffd2e30,user_2,2025-05-24 11:30:47+00:00,PUT /budgets/{budget_id},[],POST /boards,DELETE /sprints/{sprintId},GET /sprints/{sprintId}/tickets,24,5,21,2025,41447,False,False,False
d688404b-c190-4a47-a50d-73329ffd2e30,user_2,2025-05-24 11:34:16+00:00,POST /tickets/{ticketId}/transitions,[],PUT /budgets/{budget_id},POST /boards,DELETE /sprints/{sprintId},24,5,21,2025,41656,True,False,False
911cc573-a782-4856-87e6-6e828aebedf0,user_2,2025-05-24 11:43:55+00:00,PATCH /boards/{boardId},[],POST /tickets/{ticketId}/transitions,PUT /budgets/{budget_id},POST /boards,24,5,21,2025,42235,False,False,False
911cc573-a782-4856-87e6-6e828aebedf0,user_2,2025-05-24 11:44:16+00:00,PATCH /sprints/{sprintId},[],PATCH /boards/{boardId},POST /tickets/{ticketId}/transitions,PUT /budgets/{budget_id},24,5,21,2025,42256,True,False,False
911cc573-a782-4856-87e6-6e828aebedf0,user_2,2025-05-24 12:02:35+00:00,POST /events,"['entity_type', 'user_id', 'event_type']",PATCH /sprints/{sprintId},PATCH /boards/{boardId},POST /tickets/{ticketId}/transitions,24,5,21,2025,43355,True,True,False
1ce31a5a-3cc8-417e-9b39-555a49869223,user_2,2025-05-24 18:49:37+00:00,PUT /invoices/{invoice_id},[],POST /events,PATCH /sprints/{sprintId},PATCH /boards/{boardId},24,5,21,2025,67777,False,False,False
1ce31a5a-3cc8-417e-9b39-555a49869223,user_2,2025-05-24 18:57:20+00:00,POST /tickets/{ticketId}/transitions,"['comment', 'ticketId']",PUT /invoices/{invoice_id},POST /events,PATCH /sprints/{sprintId},24,5,21,2025,68240,True,False,False
1ce31a5a-3cc8-417e-9b39-555a49869223,user_2,2025-05-24 19:08:05+00:00,DELETE /sprints/{sprintId},['sprintId'],POST /tickets/{ticketId}/transitions,PUT /invoices/{invoice_id},POST /events,24,5,21,2025,68885,True,True,False
1ce31a5a-3cc8-417e-9b39-555a49869223,user_2,2025-05-24 19:12:49+00:00,GET /boards/{boardId},['boardId'],DELETE /sprints/{sprintId},POST /tickets/{ticketId}/transitions,PUT /invoices/{invoice_id},24,5,21,2025,69169,True,True,True
1ce31a5a-3cc8-417e-9b39-555a49869223,user_2,2025-05-24 19:14:46+00:00,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']",GET /boards/{boardId},DELETE /sprints/{sprintId},POST /tickets/{ticketId}/transitions,24,5,21,2025,69286,True,True,True
1ce31a5a-3cc8-417e-9b39-555a49869223,user_2,2025-05-24 19:37:27+00:00,PUT /revenue/{service_id}/{revenue_id},['revenue_id'],POST /sprints/{sprintId}/tickets,GET /boards/{boardId},DELETE /sprints/{sprintId},24,5,21,2025,70647,True,True,True
5f68805f-692a-41e6-b154-bd4657fb26cf,user_2,2025-05-26 15:20:55+00:00,GET /boards/{boardId},['boardId'],PUT /revenue/{service_id}/{revenue_id},POST /sprints/{sprintId}/tickets,GET /boards/{boardId},26,5,22,2025,55255,False,False,False
5f68805f-692a-41e6-b154-bd4657fb26cf,user_2,2025-05-26 15:29:16+00:00,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']",GET /boards/{boardId},PUT /revenue/{service_id}/{revenue_id},POST /sprints/{sprintId}/tickets,26,5,22,2025,55756,True,False,False
fc090acb-32c8-40df-a4c5-baff92d4c368,user_2,2025-05-28 14:05:18+00:00,POST /boards,[],PUT /invoices/{invoice_id}/status,GET /boards/{boardId},PUT /revenue/{service_id}/{revenue_id},28,5,22,2025,50718,False,False,False
fc090acb-32c8-40df-a4c5-baff92d4c368,user_2,2025-05-28 14:08:22+00:00,GET /sprints/{sprintId}/tickets,[],POST /boards,PUT /invoices/{invoice_id}/status,GET /boards/{boardId},28,5,22,2025,50902,True,False,False
fc090acb-32c8-40df-a4c5-baff92d4c368,user_2,2025-05-28 14:11:46+00:00,GET /boards,[],GET /sprints/{sprintId}/tickets,POST /boards,PUT /invoices/{invoice_id}/status,28,5,22,2025,51106,True,True,False
fc090acb-32c8-40df-a4c5-baff92d4c368,user_2,2025-05-28 14:16:00+00:00,PUT /budgets/{budget_id},[],GET /boards,GET /sprints/{sprintId}/tickets,POST /boards,28,5,22,2025,51360,True,True,True
fc090acb-32c8-40df-a4c5-baff92d4c368,user_2,2025-05-28 14:32:38+00:00,POST /boards,"['type', 'name', 'description']",PUT /budgets/{budget_id},GET /boards,GET /sprints/{sprintId}/tickets,28,5,22,2025,52358,True,True,True
fc090acb-32c8-40df-a4c5-baff92d4c368,user_2,2025-05-28 14:44:24+00:00,PUT /budgets/{budget_id},['budget_id'],POST /boards,PUT /budgets/{budget_id},GET /boards,28,5,22,2025,53064,True,True,True
ba600678-b8f5-4fb4-8f80-cde358225509,user_3,2025-03-04 11:22:35+00:00,GET /events/{eventId},['eventId'],,,,4,3,10,2025,40955,False,False,False
ba600678-b8f5-4fb4-8f80-cde358225509,user_3,2025-03-04 11:25:23+00:00,PUT /invoices/{invoice_id},[],GET /events/{eventId},,,4,3,10,2025,41123,True,False,False
ba600678-b8f5-4fb4-8f80-cde358225509,user_3,2025-03-04 11:25:40+00:00,POST /sprints/{sprintId}/tickets,['sprintId'],PUT /invoices/{invoice_id},GET /events/{eventId},,4,3,10,2025,41140,True,True,False
ba600678-b8f5-4fb4-8f80-cde358225509,user_3,2025-03-04 11:28:57+00:00,DELETE /sprints/{sprintId},['sprintId'],POST /sprints/{sprintId}/tickets,PUT /invoices/{invoice_id},GET /events/{eventId},4,3,10,2025,41337,True,True,True
ba600678-b8f5-4fb4-8f80-cde358225509,user_3,2025-03-04 12:03:23+00:00,POST /boards,['project_key'],DELETE /sprints/{sprintId},POST /sprints/{sprintId}/tickets,PUT /invoices/{invoice_id},4,3,10,2025,43403,True,True,True
f151325f-50c3-4b6f-94a7-b64d41c203c0,user_3,2025-03-04 12:27:45+00:00,PUT /invoices/{invoice_id}/status,['invoice_id'],POST /boards,DELETE /sprints/{sprintId},POST /sprints/{sprintId}/tickets,4,3,10,2025,44865,False,False,False
f151325f-50c3-4b6f-94a7-b64d41c203c0,user_3,2025-03-04 12:27:51+00:00,GET /tickets/{ticketId},[],PUT /invoices/{invoice_id}/status,POST /boards,DELETE /sprints/{sprintId},4,3,10,2025,44871,True,False,False
f151325f-50c3-4b6f-94a7-b64d41c203c0,user_3,2025-03-04 12:31:00+00:00,PUT /budgets/{budget_id},[],GET /tickets/{ticketId},PUT /invoices/{invoice_id}/status,POST /boards,4,3,10,2025,45060,True,True,False
f151325f-50c3-4b6f-94a7-b64d41c203c0,user_3,2025-03-04 12:41:22+00:00,POST /tickets/{ticketId}/transitions,"['transition_id', 'ticketId']",PUT /budgets/{budget_id},GET /tickets/{ticketId},PUT /invoices/{invoice_id}/status,4,3,10,2025,45682,True,True,True
f151325f-50c3-4b6f-94a7-b64d41c203c0,user_3,2025-03-04 12:58:34+00:00,GET /sprints/{sprintId},[],POST /tickets/{ticketId}/transitions,PUT /budgets/{budget_id},GET /tickets/{ticketId},4,3,10,2025,46714,True,True,True
f151325f-50c3-4b6f-94a7-b64d41c203c0,user_3,2025-03-04 13:05:03+00:00,DELETE /tickets/{ticketId},[],GET /sprints/{sprintId},POST /tickets/{ticketId}/transitions,PUT /budgets/{budget_id},4,3,10,2025,47103,True,True,True
4c65ffcf-8de8-4094-8a70-0ac17899214a,user_3,2025-03-05 08:28:19+00:00,POST /boards,[],DELETE /tickets/{ticketId},GET /sprints/{sprintId},POST /tickets/{ticketId}/transitions,5,3,10,2025,30499,False,False,False
2061b298-a532-4397-b890-a8b7efd77085,user_3,2025-03-05 15:05:38+00:00,PATCH /boards/{boardId},"['description', 'boardId']",POST /boards,DELETE /tickets/{ticketId},GET /sprints/{sprintId},5,3,10,2025,54338,False,False,False
2061b298-a532-4397-b890-a8b7efd77085,user_3,2025-03-05 15:19:08+00:00,POST /sprints/{sprintId}/tickets,['ticket_ids'],PATCH /boards/{boardId},POST /boards,DELETE /tickets/{ticketId},5,3,10,2025,55148,True,False,False
1be5d8c5-68f1-4e17-85d7-3ea1a7120372,user_3,2025-03-07 17:12:14+00:00,PUT /budgets/{budget_id},['budget_id'],POST /sprints/{sprintId}/tickets,PATCH /boards/{boardId},POST /boards,7,3,10,2025,61934,False,False,False
1be5d8c5-68f1-4e17-85d7-3ea1a7120372,user_3,2025-03-07 17:12:46+00:00,PATCH /boards/{boardId},['boardId'],PUT /budgets/{budget_id},POST /sprints/{sprintId}/tickets,PATCH /boards/{boardId},7,3,10,2025,61966,True,False,False
1be5d8c5-68f1-4e17-85d7-3ea1a7120372,user_3,2025-03-07 17:14:56+00:00,PATCH /sprints/{sprintId},"['name', 'end_date', 'start_date']",PATCH /boards/{boardId},PUT /budgets/{budget_id},POST /sprints/{sprintId}/tickets,7,3,10,2025,62096,True,True,False
1be5d8c5-68f1-4e17-85d7-3ea1a7120372,user_3,2025-03-07 17:41:00+00:00,GET /events/{eventId},[],PATCH /sprints/{sprintId},PATCH /boards/{boardId},PUT /budgets/{budget_id},7,3,10,2025,63660,True,True,True
1be5d8c5-68f1-4e17-85d7-3ea1a7120372,user_3,2025-03-07 17:41:46+00:00,POST /tickets,['type'],GET /events/{eventId},PATCH /sprints/{sprintId},PATCH /boards/{boardId},7,3,10,2025,63706,True,True,True
6ca2b910-686b-4526-9c08-52cb2d637038,user_3,2025-03-07 18:06:53+00:00,PUT /budgets/{budget_id},['budget_id'],POST /tickets,GET /events/{eventId},PATCH /sprints/{sprintId},7,3,10,2025,65213,False,False,False
6ca2b910-686b-4526-9c08-52cb2d637038,user_3,2025-03-07 18:12:44+00:00,GET /events/{eventId},[],PUT /budgets/{budget_id},POST /tickets,GET /events/{eventId},7,3,10,2025,65564,True,False,False
d0843797-2110-4227-8b22-12b00a6fc6a2,user_3,2025-03-10 09:45:06+00:00,PUT /invoices/{invoice_id},[],GET /events/{eventId},PUT /budgets/{budget_id},POST /tickets,10,3,11,2025,35106,False,False,False
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 14:14:11+00:00,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']",PUT /invoices/{invoice_id},GET /events/{eventId},PUT /budgets/{budget_id},11,3,11,2025,51251,False,False,False
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 14:16:02+00:00,PUT /revenue/{service_id}/{revenue_id},[],PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},GET /events/{eventId},11,3,11,2025,51362,True,False,False
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 14:16:14+00:00,GET /boards/{boardId},['boardId'],PUT /revenue/{service_id}/{revenue_id},PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},11,3,11,2025,51374,True,True,False
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 14:31:23+00:00,DELETE /tickets/{ticketId},['ticketId'],GET /boards/{boardId},PUT /revenue/{service_id}/{revenue_id},PUT /revenue/{service_id}/{revenue_id},11,3,11,2025,52283,True,True,True
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 14:40:16+00:00,GET /events/{eventId},['eventId'],DELETE /tickets/{ticketId},GET /boards/{boardId},PUT /revenue/{service_id}/{revenue_id},11,3,11,2025,52816,True,True,True
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 15:12:05+00:00,POST /tickets/{ticketId}/transitions,"['transition_id', 'ticketId']",GET /events/{eventId},DELETE /tickets/{ticketId},GET /boards/{boardId},11,3,11,2025,54725,True,True,True
bbc65eec-b8fe-4aad-a0c1-42d7bc77812e,user_3,2025-03-11 15:21:23+00:00,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']",POST /tickets/{ticketId}/transitions,GET /events/{eventId},DELETE /tickets/{ticketId},11,3,11,2025,55283,True,True,True
bd2aaffc-6e93-4445-968f-b960c2b441b8,user_3,2025-03-12 12:27:33+00:00,PUT /invoices/{invoice_id}/status,['invoice_id'],PUT /costs/{service_id}/{cost_id},POST /tickets/{ticketId}/transitions,GET /events/{eventId},12,3,11,2025,44853,False,False,False
4a1c17b3-e7d7-43b6-9037-412ceeb60a61,user_3,2025-03-13 13:53:59+00:00,PUT /costs/{service_id}/{cost_id},[],PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},POST /tickets/{ticketId}/transitions,13,3,11,2025,50039,False,False,False
4a1c17b3-e7d7-43b6-9037-412ceeb60a61,user_3,2025-03-13 14:01:43+00:00,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']",PUT /costs/{service_id}/{cost_id},PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},13,3,11,2025,50503,True,False,False
4a1c17b3-e7d7-43b6-9037-412ceeb60a61,user_3,2025-03-13 14:05:07+00:00,POST /tickets,"['assignee', 'summary', 'priority']",PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},PUT /invoices/{invoice_id}/status,13,3,11,2025,50707,True,True,False
c14862f5-06f7-4cbd-8557-c2e0e4201085,user_3,2025-03-14 14:54:15+00:00,POST /tickets,['priority'],POST /tickets,PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},14,3,11,2025,53655,False,False,False
c14862f5-06f7-4cbd-8557-c2e0e4201085,user_3,2025-03-14 14:55:35+00:00,PUT /costs/{service_id}/{cost_id},['service_id'],POST /tickets,POST /tickets,PUT /invoices/{invoice_id}/status,14,3,11,2025,53735,True,False,False
c14862f5-06f7-4cbd-8557-c2e0e4201085,user_3,2025-03-14 15:06:18+00:00,GET /tickets,"['offset', 'limit']",PUT /costs/{service_id}/{cost_id},POST /tickets,POST /tickets,14,3,11,2025,54378,True,True,False
c14862f5-06f7-4cbd-8557-c2e0e4201085,user_3,2025-03-14 15:30:19+00:00,GET /boards,[],GET /tickets,PUT /costs/{service_id}/{cost_id},POST /tickets,14,3,11,2025,55819,True,True,True
c14862f5-06f7-4cbd-8557-c2e0e4201085,user_3,2025-03-14 15:30:55+00:00,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']",GET /boards,GET /tickets,PUT /costs/{service_id}/{cost_id},14,3,11,2025,55855,True,True,True
900bf115-19ef-4fd6-b511-7dc2c32ac321,user_3,2025-03-14 16:41:36+00:00,POST /sprints/{sprintId}/tickets,[],PUT /revenue/{service_id}/{revenue_id},GET /boards,GET /tickets,14,3,11,2025,60096,False,False,False
900bf115-19ef-4fd6-b511-7dc2c32ac321,user_3,2025-03-14 16:42:36+00:00,PUT /revenue/{service_id}/{revenue_id},[],POST /sprints/{sprintId}/tickets,PUT /revenue/{service_id}/{revenue_id},GET /boards,14,3,11,2025,60156,True,False,False
900bf115-19ef-4fd6-b511-7dc2c32ac321,user_3,2025-03-14 16:43:36+00:00,GET /tickets/{ticketId},[],PUT /revenue/{service_id}/{revenue_id},POST /sprints/{sprintId}/tickets,PUT /revenue/{service_id}/{revenue_id},14,3,11,2025,60216,True,True,False
900bf115-19ef-4fd6-b511-7dc2c32ac321,user_3,2025-03-14 16:46:05+00:00,POST /sprints/{sprintId}/tickets,['ticket_ids'],GET /tickets/{ticketId},PUT /revenue/{service_id}/{revenue_id},POST /sprints/{sprintId}/tickets,14,3,11,2025,60365,True,True,True
900bf115-19ef-4fd6-b511-7dc2c32ac321,user_3,2025-03-14 17:01:00+00:00,GET /tickets/{ticketId}/transitions,[],POST /sprints/{sprintId}/tickets,GET /tickets/{ticketId},PUT /revenue/{service_id}/{revenue_id},14,3,11,2025,61260,True,True,True
c7c3cab5-223e-439e-b647-1cde4444f2d5,user_3,2025-03-16 08:14:17+00:00,POST /sprints/{sprintId}/tickets,"['ticket_ids', 'sprintId']",GET /tickets/{ticketId}/transitions,POST /sprints/{sprintId}/tickets,GET /tickets/{ticketId},16,3,11,2025,29657,False,False,False
c7c3cab5-223e-439e-b647-1cde4444f2d5,user_3,2025-03-16 08:24:47+00:00,PUT /invoices/{invoice_id},['invoice_id'],POST /sprints/{sprintId}/tickets,GET /tickets/{ticketId}/transitions,POST /sprints/{sprintId}/tickets,16,3,11,2025,30287,True,False,False
9a5157ac-ad8b-4f16-83e2-362a5bdecbe8,user_3,2025-03-16 13:05:45+00:00,PUT /invoices/{invoice_id},[],PUT /invoices/{invoice_id},POST /sprints/{sprintId}/tickets,GET /tickets/{ticketId}/transitions,16,3,11,2025,47145,False,False,False
63bc19e9-e18e-4388-85f5-643ff164e4fb,user_3,2025-03-17 17:00:47+00:00,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']",PUT /invoices/{invoice_id},PUT /invoices/{invoice_id},POST /sprints/{sprintId}/tickets,17,3,12,2025,61247,False,False,False
63bc19e9-e18e-4388-85f5-643ff164e4fb,user_3,2025-03-17 17:05:19+00:00,GET /tickets/{ticketId}/transitions,['ticketId'],PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},PUT /invoices/{invoice_id},17,3,12,2025,61519,True,False,False
63bc19e9-e18e-4388-85f5-643ff164e4fb,user_3,2025-03-17 17:16:27+00:00,POST /boards,['description'],GET /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},17,3,12,2025,62187,True,True,False
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 13:50:06+00:00,DELETE /sprints/{sprintId},[],POST /boards,GET /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},23,3,12,2025,49806,False,False,False
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 13:54:00+00:00,DELETE /boards/{boardId},['boardId'],DELETE /sprints/{sprintId},POST /boards,GET /tickets/{ticketId}/transitions,23,3,12,2025,50040,True,False,False
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 13:57:12+00:00,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']",DELETE /boards/{boardId},DELETE /sprints/{sprintId},POST /boards,23,3,12,2025,50232,True,True,False
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 14:01:26+00:00,GET /boards/{boardId},[],PUT /invoices/{invoice_id}/status,DELETE /boards/{boardId},DELETE /sprints/{sprintId},23,3,12,2025,50486,True,True,True
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 14:07:58+00:00,GET /tickets/{ticketId},['ticketId'],GET /boards/{boardId},PUT /invoices/{invoice_id}/status,DELETE /boards/{boardId},23,3,12,2025,50878,True,True,True
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 14:08:32+00:00,PUT /costs/{service_id}/{cost_id},[],GET /tickets/{ticketId},GET /boards/{boardId},PUT /invoices/{invoice_id}/status,23,3,12,2025,50912,True,True,True
02ac55f4-9f67-45e7-97c4-63fa93a30501,user_3,2025-03-23 14:19:02+00:00,PATCH /sprints/{sprintId},['end_date'],PUT /costs/{service_id}/{cost_id},GET /tickets/{ticketId},GET /boards/{boardId},23,3,12,2025,51542,True,True,True
7a20671f-fecc-4fbb-b150-7150052dcc74,user_3,2025-03-24 09:03:16+00:00,POST /sprints,"['start_date', 'end_date', 'name']",PATCH /sprints/{sprintId},PUT /costs/{service_id}/{cost_id},GET /tickets/{ticketId},24,3,13,2025,32596,False,False,False
7a20671f-fecc-4fbb-b150-7150052dcc74,user_3,2025-03-24 09:12:50+00:00,PATCH /sprints/{sprintId},['sprintId'],POST /sprints,PATCH /sprints/{sprintId},PUT /costs/{service_id}/{cost_id},24,3,13,2025,33170,True,False,False
7a20671f-fecc-4fbb-b150-7150052dcc74,user_3,2025-03-24 09:38:06+00:00,PATCH /tickets/{ticketId},[],PATCH /sprints/{sprintId},POST /sprints,PATCH /sprints/{sprintId},24,3,13,2025,34686,True,True,False
7a20671f-fecc-4fbb-b150-7150052dcc74,user_3,2025-03-24 09:49:42+00:00,POST /events,"['entity_type', 'entity_id', 'details']",PATCH /tickets/{ticketId},PATCH /sprints/{sprintId},POST /sprints,24,3,13,2025,35382,True,True,True
d94b114f-1204-4dcc-ba18-9b49d4ae4126,user_3,2025-03-24 18:05:26+00:00,PATCH /boards/{boardId},[],POST /events,PATCH /tickets/{ticketId},PATCH /sprints/{sprintId},24,3,13,2025,65126,False,False,False
99c9237b-0d12-43ba-80b9-6c8e7413ba16,user_3,2025-03-25 15:30:41+00:00,GET /tickets,[],PATCH /boards/{boardId},POST /events,PATCH /tickets/{ticketId},25,3,13,2025,55841,False,False,False
b73f1de1-0945-44b9-86a7-68be2c819c59,user_3,2025-04-03 15:05:53+00:00,GET /events/{eventId},['eventId'],GET /tickets,PATCH /boards/{boardId},POST /events,3,4,14,2025,54353,False,False,False
b73f1de1-0945-44b9-86a7-68be2c819c59,user_3,2025-04-03 15:06:58+00:00,POST /sprints/{sprintId}/tickets,['sprintId'],GET /events/{eventId},GET /tickets,PATCH /boards/{boardId},3,4,14,2025,54418,True,False,False
b73f1de1-0945-44b9-86a7-68be2c819c59,user_3,2025-04-03 15:12:02+00:00,PUT /budgets/{budget_id},['budget_id'],POST /sprints/{sprintId}/tickets,GET /events/{eventId},GET /tickets,3,4,14,2025,54722,True,True,False
b73f1de1-0945-44b9-86a7-68be2c819c59,user_3,2025-04-03 15:32:56+00:00,PUT /costs/{service_id}/{cost_id},"['cost_id', 'service_id']",PUT /budgets/{budget_id},POST /sprints/{sprintId}/tickets,GET /events/{eventId},3,4,14,2025,55976,True,True,True
63a45364-6259-49a0-b3fb-654e8f113d16,user_3,2025-04-04 17:56:48+00:00,POST /tickets,"['summary', 'type', 'reporter']",PUT /costs/{service_id}/{cost_id},PUT /budgets/{budget_id},POST /sprints/{sprintId}/tickets,4,4,14,2025,64608,False,False,False
63a45364-6259-49a0-b3fb-654e8f113d16,user_3,2025-04-04 18:03:48+00:00,POST /tickets/{ticketId}/transitions,[],POST /tickets,PUT /costs/{service_id}/{cost_id},PUT /budgets/{budget_id},4,4,14,2025,65028,True,False,False
63a45364-6259-49a0-b3fb-654e8f113d16,user_3,2025-04-04 18:23:53+00:00,POST /sprints,"['board_id', 'name']",POST /tickets/{ticketId}/transitions,POST /tickets,PUT /costs/{service_id}/{cost_id},4,4,14,2025,66233,True,True,False
70b8db32-8e72-4d22-9840-4f85c1eb4452,user_3,2025-04-05 18:22:25+00:00,POST /boards,[],POST /sprints,POST /tickets/{ticketId}/transitions,POST /tickets,5,4,14,2025,66145,False,False,False
70b8db32-8e72-4d22-9840-4f85c1eb4452,user_3,2025-04-05 18:32:05+00:00,POST /sprints/{sprintId}/tickets,[],POST /boards,POST /sprints,POST /tickets/{ticketId}/transitions,5,4,14,2025,66725,True,False,False
62ded68a-8ce1-46e7-8db9-02822b265a14,user_3,2025-04-06 10:17:18+00:00,GET /sprints/{sprintId}/tickets,['sprintId'],POST /sprints/{sprintId}/tickets,POST /boards,POST /sprints,6,4,14,2025,37038,False,False,False
62ded68a-8ce1-46e7-8db9-02822b265a14,user_3,2025-04-06 10:19:38+00:00,PATCH /sprints/{sprintId},['name'],GET /sprints/{sprintId}/tickets,POST /sprints/{sprintId}/tickets,POST /boards,6,4,14,2025,37178,True,False,False
62ded68a-8ce1-46e7-8db9-02822b265a14,user_3,2025-04-06 10:19:54+00:00,POST /sprints,['board_id'],PATCH /sprints/{sprintId},GET /sprints/{sprintId}/tickets,POST /sprints/{sprintId}/tickets,6,4,14,2025,37194,True,True,False
62ded68a-8ce1-46e7-8db9-02822b265a14,user_3,2025-04-06 10:20:57+00:00,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']",POST /sprints,PATCH /sprints/{sprintId},GET /sprints/{sprintId}/tickets,6,4,14,2025,37257,True,True,True
62ded68a-8ce1-46e7-8db9-02822b265a14,user_3,2025-04-06 10:40:18+00:00,POST /boards,[],PUT /revenue/{service_id}/{revenue_id},POST /sprints,PATCH /sprints/{sprintId},6,4,14,2025,38418,True,True,True
917389a8-b338-4e39-9e12-dae805c532ca,user_3,2025-04-09 09:31:00+00:00,DELETE /sprints/{sprintId},['sprintId'],POST /boards,PUT /revenue/{service_id}/{revenue_id},POST /sprints,9,4,15,2025,34260,False,False,False
917389a8-b338-4e39-9e12-dae805c532ca,user_3,2025-04-09 09:39:07+00:00,POST /sprints/{sprintId}/tickets,[],DELETE /sprints/{sprintId},POST /boards,PUT /revenue/{service_id}/{revenue_id},9,4,15,2025,34747,True,False,False
6c872f79-c5ff-41dd-a2a0-f6a6a8df3e1c,user_3,2025-04-11 13:51:02+00:00,POST /sprints,"['goal', 'board_id', 'end_date']",POST /sprints/{sprintId}/tickets,DELETE /sprints/{sprintId},POST /boards,11,4,15,2025,49862,False,False,False
6c872f79-c5ff-41dd-a2a0-f6a6a8df3e1c,user_3,2025-04-11 13:59:22+00:00,PUT /costs/{service_id}/{cost_id},['service_id'],POST /sprints,POST /sprints/{sprintId}/tickets,DELETE /sprints/{sprintId},11,4,15,2025,50362,True,False,False
6c872f79-c5ff-41dd-a2a0-f6a6a8df3e1c,user_3,2025-04-11 14:04:42+00:00,POST /boards,"['type', 'project_key']",PUT /costs/{service_id}/{cost_id},POST /sprints,POST /sprints/{sprintId}/tickets,11,4,15,2025,50682,True,True,False
bbb87ac6-4060-4012-9f58-90a7cb91f81d,user_3,2025-04-12 17:52:37+00:00,POST /events,[],POST /boards,PUT /costs/{service_id}/{cost_id},POST /sprints,12,4,15,2025,64357,False,False,False
bbb87ac6-4060-4012-9f58-90a7cb91f81d,user_3,2025-04-12 17:53:39+00:00,POST /events,"['event_type', 'entity_type', 'user_id']",POST /events,POST /boards,PUT /costs/{service_id}/{cost_id},12,4,15,2025,64419,True,False,False
bbb87ac6-4060-4012-9f58-90a7cb91f81d,user_3,2025-04-12 17:56:59+00:00,GET /sprints/{sprintId}/tickets,['sprintId'],POST /events,POST /events,POST /boards,12,4,15,2025,64619,True,True,False
bbb87ac6-4060-4012-9f58-90a7cb91f81d,user_3,2025-04-12 18:18:13+00:00,GET /sprints/{sprintId}/tickets,[],GET /sprints/{sprintId}/tickets,POST /events,POST /events,12,4,15,2025,65893,True,True,True
