session_id,user_id,timestamp,action,parameters
050f8542-dd27-45de-8ddd-7faa60f97a38,user_9,2025-03-06T11:35:33Z,DELETE /tickets/{ticketId},[]
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:19:33Z,PUT /costs/{service_id}/{cost_id},[]
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:29:24Z,GET /tickets/{ticketId},['ticketId']
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:37:19Z,PATCH /boards/{boardId},['description']
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:34:42Z,DELETE /boards/{boardId},[]
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:38:49Z,PATCH /sprints/{sprintId},"['end_date', 'sprintId', 'start_date']"
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:21:23Z,GET /events,['event_type']
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:39:45Z,POST /sprints,['start_date']
3c9dbe37-22e8-482f-a7ec-f30d581f9d9a,user_10,2025-04-20T14:43:28Z,GET /events/{eventId},['eventId']
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:02:47Z,GET /tickets/{ticketId}/transitions,[]
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:03:16Z,DELETE /events/{eventId},[]
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:08:27Z,PUT /budgets/{budget_id},[]
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:14:53Z,PATCH /tickets/{ticketId},['priority']
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:34:43Z,PUT /invoices/{invoice_id}/status,[]
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:48:42Z,POST /boards,"['name', 'description']"
a07af164-2320-4419-ad50-104c6adedfec,user_1,2025-03-03T13:05:29Z,POST /tickets/{ticketId}/transitions,['comment']
decd7c30-e11f-425d-bf89-a83fb85b81ca,user_2,2025-04-27T10:02:24Z,PATCH /sprints/{sprintId},[]
decd7c30-e11f-425d-bf89-a83fb85b81ca,user_2,2025-04-27T10:06:15Z,PATCH /boards/{boardId},[]
decd7c30-e11f-425d-bf89-a83fb85b81ca,user_2,2025-04-27T10:19:06Z,DELETE /events/{eventId},['eventId']
decd7c30-e11f-425d-bf89-a83fb85b81ca,user_2,2025-04-27T10:28:27Z,PUT /invoices/{invoice_id},['invoice_id']
decd7c30-e11f-425d-bf89-a83fb85b81ca,user_2,2025-04-27T10:09:08Z,PUT /invoices/{invoice_id}/status,[]
decd7c30-e11f-425d-bf89-a83fb85b81ca,user_2,2025-04-27T10:38:39Z,GET /tickets/{ticketId},['ticketId']
b86c8a99-1fdb-4ea4-88db-a1f40c22e336,user_3,2025-04-26T08:46:30Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
b86c8a99-1fdb-4ea4-88db-a1f40c22e336,user_3,2025-04-26T08:54:37Z,GET /tickets,[]
b86c8a99-1fdb-4ea4-88db-a1f40c22e336,user_3,2025-04-26T09:00:16Z,GET /tickets/{ticketId},[]
b86c8a99-1fdb-4ea4-88db-a1f40c22e336,user_3,2025-04-26T09:05:03Z,DELETE /events/{eventId},[]
b86c8a99-1fdb-4ea4-88db-a1f40c22e336,user_3,2025-04-26T09:23:42Z,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']"
eaed7d02-f26b-453e-a024-d24f2e68cab0,user_4,2025-04-12T16:01:47Z,PATCH /tickets/{ticketId},[]
eaed7d02-f26b-453e-a024-d24f2e68cab0,user_4,2025-04-12T16:07:36Z,PATCH /sprints/{sprintId},"['end_date', 'start_date']"
eaed7d02-f26b-453e-a024-d24f2e68cab0,user_4,2025-04-12T16:21:29Z,DELETE /boards/{boardId},['boardId']
eaed7d02-f26b-453e-a024-d24f2e68cab0,user_4,2025-04-12T16:19:11Z,GET /events/{eventId},[]
eaed7d02-f26b-453e-a024-d24f2e68cab0,user_4,2025-04-12T16:06:03Z,PATCH /boards/{boardId},"['name', 'boardId', 'description']"
eaed7d02-f26b-453e-a024-d24f2e68cab0,user_4,2025-04-12T16:25:57Z,PATCH /tickets/{ticketId},['summary']
350dba66-fb3f-4a88-b1e1-48e441b9b383,user_5,2025-04-11T08:46:33Z,POST /tickets/{ticketId}/transitions,"['comment', 'transition_id', 'ticketId']"
350dba66-fb3f-4a88-b1e1-48e441b9b383,user_5,2025-04-11T08:50:07Z,DELETE /events/{eventId},[]
64b4fed2-b03c-440b-8730-7ede734d28a4,user_6,2025-03-14T15:43:31Z,PATCH /tickets/{ticketId},[]
64b4fed2-b03c-440b-8730-7ede734d28a4,user_6,2025-03-14T15:47:41Z,POST /tickets,"['priority', 'summary']"
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:09:07Z,DELETE /tickets/{ticketId},['ticketId']
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:10:26Z,GET /boards,[]
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:16:43Z,DELETE /events/{eventId},[]
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:39:04Z,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']"
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:10:59Z,DELETE /events/{eventId},[]
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:26:17Z,DELETE /boards/{boardId},[]
20edd77a-a344-411b-b184-fdf8231968b3,user_7,2025-03-12T08:31:55Z,GET /boards/{boardId},[]
13e9dd63-93a3-43f4-85b5-5e7938e52453,user_8,2025-05-13T16:42:11Z,DELETE /sprints/{sprintId},['sprintId']
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T11:56:41Z,PUT /revenue/{service_id}/{revenue_id},[]
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:06:17Z,PUT /revenue/{service_id}/{revenue_id},['service_id']
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:09:13Z,POST /tickets/{ticketId}/transitions,['comment']
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:20:08Z,DELETE /tickets/{ticketId},['ticketId']
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:09:09Z,GET /tickets,[]
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:32:16Z,POST /sprints/{sprintId}/tickets,"['ticket_ids', 'sprintId']"
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:29:35Z,PATCH /boards/{boardId},['description']
1e199b78-1f67-449b-8b56-508bbf3c216c,user_9,2025-05-11T12:13:36Z,PUT /invoices/{invoice_id}/status,[]
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T17:11:11Z,PATCH /boards/{boardId},"['boardId', 'name', 'description']"
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T17:14:52Z,PUT /budgets/{budget_id},[]
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T17:14:17Z,POST /tickets/{ticketId}/transitions,"['ticketId', 'comment', 'transition_id']"
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T17:23:29Z,GET /sprints,"['board_id', 'state']"
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T17:33:19Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T18:01:06Z,GET /boards/{boardId},[]
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T17:21:29Z,PATCH /sprints/{sprintId},[]
b3ad6c38-5bd9-452c-888c-b1ac1cd1ac17,user_10,2025-03-26T18:05:19Z,GET /events/{eventId},[]
97d6e6f7-a51d-4bc5-b2d7-1f31b6f852f3,user_1,2025-05-10T12:29:19Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
97d6e6f7-a51d-4bc5-b2d7-1f31b6f852f3,user_1,2025-05-10T12:29:34Z,PUT /costs/{service_id}/{cost_id},[]
97d6e6f7-a51d-4bc5-b2d7-1f31b6f852f3,user_1,2025-05-10T12:37:51Z,DELETE /sprints/{sprintId},[]
97d6e6f7-a51d-4bc5-b2d7-1f31b6f852f3,user_1,2025-05-10T12:34:58Z,PUT /budgets/{budget_id},[]
97d6e6f7-a51d-4bc5-b2d7-1f31b6f852f3,user_1,2025-05-10T12:30:23Z,GET /tickets,[]
97d6e6f7-a51d-4bc5-b2d7-1f31b6f852f3,user_1,2025-05-10T13:03:59Z,POST /tickets,"['type', 'priority']"
1ecc3daa-7b4e-46ea-925b-155d200936e1,user_2,2025-03-28T15:51:56Z,PATCH /sprints/{sprintId},"['end_date', 'start_date']"
6f236e6c-b7bc-42da-b753-03e6286ecb4b,user_3,2025-04-09T13:21:34Z,PUT /invoices/{invoice_id},[]
6f236e6c-b7bc-42da-b753-03e6286ecb4b,user_3,2025-04-09T13:28:48Z,DELETE /boards/{boardId},[]
836c22b3-d348-4395-a297-74ff82ee89f4,user_4,2025-05-13T13:16:14Z,DELETE /boards/{boardId},[]
836c22b3-d348-4395-a297-74ff82ee89f4,user_4,2025-05-13T13:18:07Z,DELETE /events/{eventId},[]
836c22b3-d348-4395-a297-74ff82ee89f4,user_4,2025-05-13T13:19:52Z,DELETE /boards/{boardId},[]
836c22b3-d348-4395-a297-74ff82ee89f4,user_4,2025-05-13T13:20:26Z,POST /events,['details']
836c22b3-d348-4395-a297-74ff82ee89f4,user_4,2025-05-13T13:29:14Z,GET /tickets/{ticketId},[]
836c22b3-d348-4395-a297-74ff82ee89f4,user_4,2025-05-13T13:26:14Z,GET /events/{eventId},[]
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T08:58:28Z,DELETE /boards/{boardId},[]
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:03:37Z,PUT /budgets/{budget_id},['budget_id']
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:08:44Z,GET /tickets/{ticketId},[]
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:20:01Z,PUT /budgets/{budget_id},[]
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:32:32Z,PATCH /boards/{boardId},"['boardId', 'name']"
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:45:48Z,GET /tickets,"['sprint_id', 'offset', 'limit']"
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:10:46Z,PATCH /tickets/{ticketId},"['summary', 'priority', 'status']"
fded51a2-8810-4f30-9b0c-4e5326b4997a,user_5,2025-05-07T09:27:38Z,POST /sprints/{sprintId}/tickets,[]
add949a6-6ecb-4b22-8df6-1acf726905f9,user_6,2025-04-08T13:11:13Z,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']"
add949a6-6ecb-4b22-8df6-1acf726905f9,user_6,2025-04-08T13:18:02Z,PATCH /tickets/{ticketId},['priority']
add949a6-6ecb-4b22-8df6-1acf726905f9,user_6,2025-04-08T13:22:33Z,DELETE /events/{eventId},['eventId']
add949a6-6ecb-4b22-8df6-1acf726905f9,user_6,2025-04-08T13:23:10Z,PUT /invoices/{invoice_id},['invoice_id']
add949a6-6ecb-4b22-8df6-1acf726905f9,user_6,2025-04-08T13:36:01Z,PATCH /boards/{boardId},['name']
add949a6-6ecb-4b22-8df6-1acf726905f9,user_6,2025-04-08T13:57:58Z,GET /events/{eventId},[]
5ceb6164-8ab3-4294-892a-04a9d63131b2,user_7,2025-05-26T16:40:07Z,PUT /budgets/{budget_id},['budget_id']
86fa2335-878a-473e-bfde-692da4eebb8b,user_8,2025-04-24T13:22:26Z,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']"
86fa2335-878a-473e-bfde-692da4eebb8b,user_8,2025-04-24T13:31:48Z,GET /events/{eventId},[]
86fa2335-878a-473e-bfde-692da4eebb8b,user_8,2025-04-24T13:31:32Z,DELETE /sprints/{sprintId},['sprintId']
86fa2335-878a-473e-bfde-692da4eebb8b,user_8,2025-04-24T13:43:53Z,POST /sprints,"['name', 'board_id']"
86fa2335-878a-473e-bfde-692da4eebb8b,user_8,2025-04-24T13:54:58Z,GET /tickets/{ticketId}/transitions,['ticketId']
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T18:27:13Z,GET /events/{eventId},['eventId']
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T18:28:07Z,DELETE /boards/{boardId},[]
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T18:28:37Z,DELETE /events/{eventId},['eventId']
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T18:39:13Z,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']"
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T18:56:53Z,PUT /invoices/{invoice_id}/status,['status']
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T18:30:58Z,GET /tickets,"['assignee', 'limit']"
8befea1d-79bd-4379-8e28-cc6aabd44c87,user_9,2025-04-21T19:06:13Z,DELETE /sprints/{sprintId},[]
e1ac2805-74a5-4ea7-83f4-b004f2c4abfa,user_10,2025-03-25T16:18:58Z,POST /tickets,['reporter']
e1ac2805-74a5-4ea7-83f4-b004f2c4abfa,user_10,2025-03-25T16:21:50Z,DELETE /boards/{boardId},['boardId']
e1ac2805-74a5-4ea7-83f4-b004f2c4abfa,user_10,2025-03-25T16:23:30Z,PATCH /tickets/{ticketId},"['summary', 'priority', 'status']"
e1ac2805-74a5-4ea7-83f4-b004f2c4abfa,user_10,2025-03-25T16:23:04Z,DELETE /boards/{boardId},['boardId']
e1ac2805-74a5-4ea7-83f4-b004f2c4abfa,user_10,2025-03-25T16:44:54Z,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']"
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T15:38:11Z,PUT /revenue/{service_id}/{revenue_id},[]
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T15:43:17Z,DELETE /sprints/{sprintId},[]
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T15:53:07Z,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']"
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T15:54:41Z,GET /sprints/{sprintId}/tickets,['sprintId']
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T15:58:39Z,PUT /budgets/{budget_id},[]
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T15:56:21Z,GET /sprints/{sprintId},['sprintId']
5df1d52e-43d9-4b5b-9943-c0803b0658e9,user_1,2025-05-20T16:08:23Z,GET /tickets,[]
5cf3973b-bd44-4839-bb78-6dc9f8b676a0,user_2,2025-03-28T13:35:14Z,PUT /invoices/{invoice_id},['invoice_id']
5cf3973b-bd44-4839-bb78-6dc9f8b676a0,user_2,2025-03-28T13:39:41Z,DELETE /sprints/{sprintId},[]
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:31:09Z,GET /sprints/{sprintId},[]
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:35:21Z,GET /tickets/{ticketId},['ticketId']
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:37:57Z,PATCH /boards/{boardId},"['name', 'description', 'boardId']"
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:43:51Z,POST /tickets,"['type', 'assignee', 'reporter']"
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:33:21Z,GET /sprints,['state']
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:44:24Z,PATCH /boards/{boardId},[]
c521c5e0-da17-4ae2-8d19-4b779ec01399,user_3,2025-04-19T16:41:57Z,PUT /revenue/{service_id}/{revenue_id},[]
03468a04-1f87-43ae-86e3-631639a2c93c,user_4,2025-03-22T18:49:48Z,DELETE /boards/{boardId},['boardId']
03468a04-1f87-43ae-86e3-631639a2c93c,user_4,2025-03-22T18:58:50Z,POST /sprints/{sprintId}/tickets,[]
03468a04-1f87-43ae-86e3-631639a2c93c,user_4,2025-03-22T18:58:02Z,PATCH /tickets/{ticketId},"['status', 'ticketId']"
03468a04-1f87-43ae-86e3-631639a2c93c,user_4,2025-03-22T19:05:24Z,GET /sprints,[]
03468a04-1f87-43ae-86e3-631639a2c93c,user_4,2025-03-22T19:18:04Z,PATCH /sprints/{sprintId},"['state', 'sprintId']"
03468a04-1f87-43ae-86e3-631639a2c93c,user_4,2025-03-22T19:05:38Z,POST /sprints/{sprintId}/tickets,"['ticket_ids', 'sprintId']"
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T15:55:56Z,DELETE /boards/{boardId},[]
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:03:53Z,PATCH /boards/{boardId},[]
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:01:32Z,PUT /revenue/{service_id}/{revenue_id},['revenue_id']
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:16:29Z,PATCH /boards/{boardId},['name']
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:17:40Z,DELETE /tickets/{ticketId},['ticketId']
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:18:36Z,POST /sprints,['end_date']
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:25:08Z,POST /boards,['name']
0f431ae2-a898-4c40-8768-b12cf36a4db5,user_5,2025-03-23T16:24:38Z,PUT /invoices/{invoice_id},[]
f81d7b1d-24ab-4b78-9d9d-79ba1f2a6d46,user_6,2025-04-15T12:36:27Z,PUT /budgets/{budget_id},[]
f9cb005f-e784-4742-93ff-469530e7460a,user_7,2025-05-19T10:13:40Z,PATCH /tickets/{ticketId},"['priority', 'summary', 'ticketId']"
f9cb005f-e784-4742-93ff-469530e7460a,user_7,2025-05-19T10:20:57Z,POST /tickets,"['type', 'priority', 'summary']"
f9cb005f-e784-4742-93ff-469530e7460a,user_7,2025-05-19T10:20:30Z,GET /events,[]
f9cb005f-e784-4742-93ff-469530e7460a,user_7,2025-05-19T10:31:55Z,PATCH /tickets/{ticketId},"['assignee', 'status']"
f9cb005f-e784-4742-93ff-469530e7460a,user_7,2025-05-19T10:22:48Z,DELETE /boards/{boardId},['boardId']
f9cb005f-e784-4742-93ff-469530e7460a,user_7,2025-05-19T10:28:40Z,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']"
6c33f549-007b-4aff-933f-d75629a76b21,user_8,2025-03-01T13:01:49Z,DELETE /sprints/{sprintId},[]
6c33f549-007b-4aff-933f-d75629a76b21,user_8,2025-03-01T13:09:27Z,PATCH /boards/{boardId},"['description', 'name', 'boardId']"
6c33f549-007b-4aff-933f-d75629a76b21,user_8,2025-03-01T13:15:07Z,PATCH /tickets/{ticketId},['summary']
6c33f549-007b-4aff-933f-d75629a76b21,user_8,2025-03-01T13:30:55Z,GET /sprints,['board_id']
6c33f549-007b-4aff-933f-d75629a76b21,user_8,2025-03-01T13:12:41Z,GET /tickets/{ticketId},['ticketId']
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:02:37Z,GET /tickets,"['sprint_id', 'offset', 'limit']"
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:06:44Z,POST /events,[]
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:06:43Z,GET /events/{eventId},['eventId']
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:16:16Z,DELETE /tickets/{ticketId},[]
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:32:13Z,PUT /invoices/{invoice_id},['invoice_id']
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:35:17Z,GET /sprints/{sprintId},['sprintId']
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:11:37Z,POST /boards,[]
41033404-3c1a-48b1-8906-3b5a249247d4,user_9,2025-04-01T17:38:33Z,POST /tickets/{ticketId}/transitions,"['comment', 'ticketId']"
0799e4ec-04f8-4fd3-ab57-e5760b113cb4,user_10,2025-03-16T12:53:52Z,GET /tickets/{ticketId},['ticketId']
0799e4ec-04f8-4fd3-ab57-e5760b113cb4,user_10,2025-03-16T13:01:51Z,POST /sprints/{sprintId}/tickets,[]
79dcbfe2-6c43-44e5-b5b5-4b532182e217,user_1,2025-03-16T15:26:16Z,DELETE /boards/{boardId},['boardId']
79dcbfe2-6c43-44e5-b5b5-4b532182e217,user_1,2025-03-16T15:34:18Z,PATCH /boards/{boardId},"['boardId', 'name', 'description']"
79dcbfe2-6c43-44e5-b5b5-4b532182e217,user_1,2025-03-16T15:41:14Z,GET /events,"['user_id', 'from_date', 'to_date']"
79dcbfe2-6c43-44e5-b5b5-4b532182e217,user_1,2025-03-16T15:56:10Z,PUT /revenue/{service_id}/{revenue_id},['service_id']
79dcbfe2-6c43-44e5-b5b5-4b532182e217,user_1,2025-03-16T15:37:56Z,GET /tickets/{ticketId},[]
79dcbfe2-6c43-44e5-b5b5-4b532182e217,user_1,2025-03-16T15:36:26Z,PUT /budgets/{budget_id},['budget_id']
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:06:43Z,POST /tickets,"['assignee', 'type']"
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:14:41Z,PATCH /sprints/{sprintId},"['end_date', 'start_date', 'state']"
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:16:45Z,DELETE /tickets/{ticketId},['ticketId']
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:24:40Z,GET /sprints/{sprintId},['sprintId']
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:41:11Z,DELETE /boards/{boardId},['boardId']
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:35:58Z,DELETE /sprints/{sprintId},['sprintId']
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:30:55Z,POST /events,"['details', 'user_id', 'entity_id']"
0609e8db-ea97-4f63-893c-5f50f80b45bb,user_2,2025-03-18T13:46:58Z,PATCH /sprints/{sprintId},[]
a3e4ed1d-be30-4b21-add1-9669b1fdced6,user_3,2025-04-17T17:56:14Z,DELETE /boards/{boardId},[]
a3e4ed1d-be30-4b21-add1-9669b1fdced6,user_3,2025-04-17T17:57:42Z,DELETE /tickets/{ticketId},[]
a3e4ed1d-be30-4b21-add1-9669b1fdced6,user_3,2025-04-17T18:07:56Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
a3e4ed1d-be30-4b21-add1-9669b1fdced6,user_3,2025-04-17T18:18:35Z,PATCH /tickets/{ticketId},"['status', 'summary']"
a3e4ed1d-be30-4b21-add1-9669b1fdced6,user_3,2025-04-17T18:30:34Z,DELETE /events/{eventId},[]
a3e4ed1d-be30-4b21-add1-9669b1fdced6,user_3,2025-04-17T18:36:44Z,PATCH /sprints/{sprintId},"['start_date', 'end_date', 'sprintId']"
8ba7bd1b-b29b-44af-86b7-e02d30e9f719,user_4,2025-03-04T16:29:22Z,DELETE /events/{eventId},['eventId']
8ba7bd1b-b29b-44af-86b7-e02d30e9f719,user_4,2025-03-04T16:36:15Z,GET /events,"['entity_id', 'from_date']"
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:23:40Z,DELETE /tickets/{ticketId},[]
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:23:52Z,PATCH /tickets/{ticketId},"['ticketId', 'priority', 'status']"
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:27:12Z,PATCH /boards/{boardId},"['boardId', 'description']"
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:50:01Z,DELETE /sprints/{sprintId},['sprintId']
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:28:48Z,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']"
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:38:10Z,PUT /invoices/{invoice_id}/status,['invoice_id']
2a36c4aa-73fd-4915-a7c4-a882c0cb6a71,user_5,2025-04-10T11:44:34Z,GET /tickets/{ticketId},['ticketId']
330978e1-2145-409c-86e7-66d9c6319536,user_6,2025-04-01T09:19:20Z,DELETE /events/{eventId},[]
330978e1-2145-409c-86e7-66d9c6319536,user_6,2025-04-01T09:27:45Z,POST /sprints/{sprintId}/tickets,['sprintId']
330978e1-2145-409c-86e7-66d9c6319536,user_6,2025-04-01T09:31:54Z,DELETE /boards/{boardId},['boardId']
330978e1-2145-409c-86e7-66d9c6319536,user_6,2025-04-01T09:19:59Z,PUT /costs/{service_id}/{cost_id},['service_id']
330978e1-2145-409c-86e7-66d9c6319536,user_6,2025-04-01T09:26:52Z,PATCH /boards/{boardId},['boardId']
e4d90d5f-ecdb-4065-98ae-5fd5d47a809e,user_7,2025-05-23T13:16:13Z,PATCH /boards/{boardId},['name']
e4d90d5f-ecdb-4065-98ae-5fd5d47a809e,user_7,2025-05-23T13:21:35Z,GET /boards,[]
e4d90d5f-ecdb-4065-98ae-5fd5d47a809e,user_7,2025-05-23T13:17:39Z,PUT /costs/{service_id}/{cost_id},['service_id']
10778549-af7e-4cc0-8f14-81c26ca00d50,user_8,2025-04-08T10:46:46Z,PUT /invoices/{invoice_id}/status,['status']
10778549-af7e-4cc0-8f14-81c26ca00d50,user_8,2025-04-08T10:50:22Z,PATCH /boards/{boardId},"['name', 'boardId']"
b8dbc4ab-66c1-4230-9298-118bc5bc377f,user_9,2025-05-20T12:42:59Z,GET /tickets,"['status', 'sprint_id', 'offset']"
b8dbc4ab-66c1-4230-9298-118bc5bc377f,user_9,2025-05-20T12:45:10Z,POST /tickets,[]
b8dbc4ab-66c1-4230-9298-118bc5bc377f,user_9,2025-05-20T13:02:05Z,GET /sprints/{sprintId},[]
b8dbc4ab-66c1-4230-9298-118bc5bc377f,user_9,2025-05-20T12:51:29Z,DELETE /boards/{boardId},['boardId']
b8dbc4ab-66c1-4230-9298-118bc5bc377f,user_9,2025-05-20T13:19:39Z,GET /tickets/{ticketId},['ticketId']
b8dbc4ab-66c1-4230-9298-118bc5bc377f,user_9,2025-05-20T13:10:09Z,GET /events,"['from_date', 'entity_id']"
9d6ad53c-eeb1-4bab-9818-c05fad113e4b,user_10,2025-05-15T08:48:21Z,PATCH /tickets/{ticketId},[]
9d6ad53c-eeb1-4bab-9818-c05fad113e4b,user_10,2025-05-15T08:57:12Z,POST /events,['user_id']
777fbb23-97d0-4d0d-8f86-0c63ff83f326,user_1,2025-03-08T15:24:15Z,POST /sprints/{sprintId}/tickets,[]
