session_id,user_id,timestamp,action,parameters,prev_action_1,prev_action_2,prev_action_3,day,month,week,year,seconds_passed,pa1_ss,pa2_ss,pa3_ss
a33769a5-f472-497c-a9f3-c9d188f31539,user_10,2025-04-27 11:47:00+00:00,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']",GET /boards/{boardId},PUT /invoices/{invoice_id},POST /boards,27,4,17,2025,42420,True,False,False
a33769a5-f472-497c-a9f3-c9d188f31539,user_10,2025-04-27 11:53:38+00:00,GET /sprints/{sprintId},[],PUT /invoices/{invoice_id}/status,GET /boards/{boardId},PUT /invoices/{invoice_id},27,4,17,2025,42818,True,True,False
788f8175-4fa4-4135-8b1c-113807c9e41b,user_10,2025-04-27 15:53:41+00:00,GET /tickets/{ticketId},[],GET /sprints/{sprintId},PUT /invoices/{invoice_id}/status,GET /boards/{boardId},27,4,17,2025,57221,False,False,False
788f8175-4fa4-4135-8b1c-113807c9e41b,user_10,2025-04-27 16:01:14+00:00,PATCH /tickets/{ticketId},['status'],GET /tickets/{ticketId},GET /sprints/{sprintId},PUT /invoices/{invoice_id}/status,27,4,17,2025,57674,True,False,False
788f8175-4fa4-4135-8b1c-113807c9e41b,user_10,2025-04-27 16:05:57+00:00,GET /tickets/{ticketId}/transitions,[],PATCH /tickets/{ticketId},GET /tickets/{ticketId},GET /sprints/{sprintId},27,4,17,2025,57957,True,True,False
788f8175-4fa4-4135-8b1c-113807c9e41b,user_10,2025-04-27 16:10:23+00:00,POST /sprints,[],GET /tickets/{ticketId}/transitions,PATCH /tickets/{ticketId},GET /tickets/{ticketId},27,4,17,2025,58223,True,True,True
c6aed621-c08a-402f-a518-ec40d0ca4e78,user_10,2025-04-28 11:24:52+00:00,PATCH /tickets/{ticketId},"['ticketId', 'priority']",POST /sprints,GET /tickets/{ticketId}/transitions,PATCH /tickets/{ticketId},28,4,18,2025,41092,False,False,False
c6aed621-c08a-402f-a518-ec40d0ca4e78,user_10,2025-04-28 11:25:36+00:00,PATCH /sprints/{sprintId},"['start_date', 'sprintId', 'end_date']",PATCH /tickets/{ticketId},POST /sprints,GET /tickets/{ticketId}/transitions,28,4,18,2025,41136,True,False,False
c6aed621-c08a-402f-a518-ec40d0ca4e78,user_10,2025-04-28 11:36:43+00:00,GET /tickets,"['sprint_id', 'limit']",PATCH /sprints/{sprintId},PATCH /tickets/{ticketId},POST /sprints,28,4,18,2025,41803,True,True,False
45c787ce-837c-4dec-9a9c-a4a8c549d461,user_10,2025-04-28 14:43:44+00:00,GET /sprints,[],GET /tickets,PATCH /sprints/{sprintId},PATCH /tickets/{ticketId},28,4,18,2025,53024,False,False,False
45c787ce-837c-4dec-9a9c-a4a8c549d461,user_10,2025-04-28 14:49:06+00:00,GET /sprints/{sprintId}/tickets,['sprintId'],GET /sprints,GET /tickets,PATCH /sprints/{sprintId},28,4,18,2025,53346,True,False,False
45c787ce-837c-4dec-9a9c-a4a8c549d461,user_10,2025-04-28 14:50:48+00:00,DELETE /sprints/{sprintId},[],GET /sprints/{sprintId}/tickets,GET /sprints,GET /tickets,28,4,18,2025,53448,True,True,False
45c787ce-837c-4dec-9a9c-a4a8c549d461,user_10,2025-04-28 15:12:08+00:00,GET /events,['to_date'],DELETE /sprints/{sprintId},GET /sprints/{sprintId}/tickets,GET /sprints,28,4,18,2025,54728,True,True,True
45c787ce-837c-4dec-9a9c-a4a8c549d461,user_10,2025-04-28 15:33:19+00:00,PATCH /sprints/{sprintId},"['end_date', 'state']",GET /events,DELETE /sprints/{sprintId},GET /sprints/{sprintId}/tickets,28,4,18,2025,55999,True,True,True
fd5f8eb7-1a35-45a5-b50f-52229a5c55ea,user_10,2025-05-02 09:44:26+00:00,GET /events/{eventId},['eventId'],PATCH /sprints/{sprintId},GET /events,DELETE /sprints/{sprintId},2,5,18,2025,35066,False,False,False
88805312-1c55-4845-b62a-db5692298237,user_10,2025-05-02 09:51:55+00:00,POST /tickets,"['reporter', 'summary', 'priority']",GET /events/{eventId},PATCH /sprints/{sprintId},GET /events,2,5,18,2025,35515,False,False,False
fd5f8eb7-1a35-45a5-b50f-52229a5c55ea,user_10,2025-05-02 09:52:42+00:00,PUT /invoices/{invoice_id},[],POST /tickets,GET /events/{eventId},PATCH /sprints/{sprintId},2,5,18,2025,35562,False,True,False
88805312-1c55-4845-b62a-db5692298237,user_10,2025-05-02 10:03:27+00:00,PUT /budgets/{budget_id},['budget_id'],PUT /invoices/{invoice_id},POST /tickets,GET /events/{eventId},2,5,18,2025,36207,False,True,False
90d3b6b7-1a95-45ea-8b1a-a1d2315b3597,user_10,2025-05-02 17:15:41+00:00,GET /tickets/{ticketId},['ticketId'],PUT /budgets/{budget_id},PUT /invoices/{invoice_id},POST /tickets,2,5,18,2025,62141,False,False,False
ebabfc75-2a22-460b-a320-783f8baefd1c,user_10,2025-05-03 16:52:30+00:00,GET /sprints,"['board_id', 'state']",GET /tickets/{ticketId},PUT /budgets/{budget_id},PUT /invoices/{invoice_id},3,5,18,2025,60750,False,False,False
34910ba5-b096-42d2-a197-23c17d756fb5,user_10,2025-05-04 10:06:19+00:00,POST /boards,"['name', 'project_key']",GET /sprints,GET /tickets/{ticketId},PUT /budgets/{budget_id},4,5,18,2025,36379,False,False,False
34910ba5-b096-42d2-a197-23c17d756fb5,user_10,2025-05-04 10:15:57+00:00,DELETE /tickets/{ticketId},['ticketId'],POST /boards,GET /sprints,GET /tickets/{ticketId},4,5,18,2025,36957,True,False,False
328cc7b4-73a2-4e72-871c-dee06741f9b7,user_10,2025-05-04 14:51:16+00:00,PATCH /sprints/{sprintId},"['sprintId', 'state']",DELETE /tickets/{ticketId},POST /boards,GET /sprints,4,5,18,2025,53476,False,False,False
328cc7b4-73a2-4e72-871c-dee06741f9b7,user_10,2025-05-04 14:54:18+00:00,GET /tickets/{ticketId}/transitions,[],PATCH /sprints/{sprintId},DELETE /tickets/{ticketId},POST /boards,4,5,18,2025,53658,True,False,False
8e6f19ac-0644-4e59-9c06-8e91935acacf,user_10,2025-05-04 16:57:40+00:00,PUT /invoices/{invoice_id},['invoice_id'],GET /tickets/{ticketId}/transitions,PATCH /sprints/{sprintId},DELETE /tickets/{ticketId},4,5,18,2025,61060,False,False,False
8e6f19ac-0644-4e59-9c06-8e91935acacf,user_10,2025-05-04 17:08:15+00:00,PUT /budgets/{budget_id},['budget_id'],PUT /invoices/{invoice_id},GET /tickets/{ticketId}/transitions,PATCH /sprints/{sprintId},4,5,18,2025,61695,True,False,False
95f43332-5dd1-43b2-b971-7896033a2feb,user_10,2025-05-05 14:11:24+00:00,GET /sprints/{sprintId},[],PUT /budgets/{budget_id},PUT /invoices/{invoice_id},GET /tickets/{ticketId}/transitions,5,5,19,2025,51084,False,False,False
95f43332-5dd1-43b2-b971-7896033a2feb,user_10,2025-05-05 14:14:20+00:00,GET /tickets,"['sprint_id', 'limit']",GET /sprints/{sprintId},PUT /budgets/{budget_id},PUT /invoices/{invoice_id},5,5,19,2025,51260,True,False,False
95f43332-5dd1-43b2-b971-7896033a2feb,user_10,2025-05-05 14:18:09+00:00,POST /sprints,['end_date'],GET /tickets,GET /sprints/{sprintId},PUT /budgets/{budget_id},5,5,19,2025,51489,True,True,False
95f43332-5dd1-43b2-b971-7896033a2feb,user_10,2025-05-05 14:25:00+00:00,DELETE /boards/{boardId},[],POST /sprints,GET /tickets,GET /sprints/{sprintId},5,5,19,2025,51900,True,True,True
95f43332-5dd1-43b2-b971-7896033a2feb,user_10,2025-05-05 14:36:27+00:00,GET /tickets/{ticketId},[],DELETE /boards/{boardId},POST /sprints,GET /tickets,5,5,19,2025,52587,True,True,True
95f43332-5dd1-43b2-b971-7896033a2feb,user_10,2025-05-05 14:48:32+00:00,DELETE /tickets/{ticketId},[],GET /tickets/{ticketId},DELETE /boards/{boardId},POST /sprints,5,5,19,2025,53312,True,True,True
7e4dcfe2-92bb-43f7-9479-56c8abbf2324,user_10,2025-05-05 18:10:21+00:00,DELETE /events/{eventId},[],DELETE /tickets/{ticketId},GET /tickets/{ticketId},DELETE /boards/{boardId},5,5,19,2025,65421,False,False,False
7e4dcfe2-92bb-43f7-9479-56c8abbf2324,user_10,2025-05-05 18:13:05+00:00,POST /tickets,['summary'],DELETE /events/{eventId},DELETE /tickets/{ticketId},GET /tickets/{ticketId},5,5,19,2025,65585,True,False,False
1c5e82c2-4074-4239-b913-8d8ebf2aed3a,user_10,2025-05-06 18:28:46+00:00,GET /events,['event_type'],POST /tickets,DELETE /events/{eventId},DELETE /tickets/{ticketId},6,5,19,2025,66526,False,False,False
1c5e82c2-4074-4239-b913-8d8ebf2aed3a,user_10,2025-05-06 18:30:48+00:00,GET /tickets,"['offset', 'status', 'sprint_id']",GET /events,POST /tickets,DELETE /events/{eventId},6,5,19,2025,66648,True,False,False
1c5e82c2-4074-4239-b913-8d8ebf2aed3a,user_10,2025-05-06 18:38:04+00:00,POST /boards,[],GET /tickets,GET /events,POST /tickets,6,5,19,2025,67084,True,True,False
1c5e82c2-4074-4239-b913-8d8ebf2aed3a,user_10,2025-05-06 18:44:07+00:00,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']",POST /boards,GET /tickets,GET /events,6,5,19,2025,67447,True,True,True
ab297ee6-8666-4c41-96e2-d61316b56668,user_10,2025-05-07 14:50:57+00:00,POST /boards,[],PUT /invoices/{invoice_id}/status,POST /boards,GET /tickets,7,5,19,2025,53457,False,False,False
ab297ee6-8666-4c41-96e2-d61316b56668,user_10,2025-05-07 14:58:57+00:00,POST /tickets,"['assignee', 'summary']",POST /boards,PUT /invoices/{invoice_id}/status,POST /boards,7,5,19,2025,53937,True,False,False
f6ed676e-1ff5-4d6b-bc32-65d4ba2c3a86,user_10,2025-05-11 08:04:01+00:00,POST /boards,"['description', 'type', 'project_key']",POST /tickets,POST /boards,PUT /invoices/{invoice_id}/status,11,5,19,2025,29041,False,False,False
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 08:59:52+00:00,POST /sprints,[],POST /boards,POST /tickets,POST /boards,11,5,19,2025,32392,False,False,False
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 09:01:58+00:00,POST /sprints/{sprintId}/tickets,[],POST /sprints,POST /boards,POST /tickets,11,5,19,2025,32518,True,False,False
25148ce5-b771-49d4-ae69-d80a32fb755a,user_10,2025-05-11 09:02:38+00:00,GET /sprints,"['board_id', 'state']",POST /sprints/{sprintId}/tickets,POST /sprints,POST /boards,11,5,19,2025,32558,False,False,False
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 09:05:45+00:00,GET /events/{eventId},['eventId'],GET /sprints,POST /sprints/{sprintId}/tickets,POST /sprints,11,5,19,2025,32745,False,True,True
25148ce5-b771-49d4-ae69-d80a32fb755a,user_10,2025-05-11 09:09:25+00:00,GET /boards,[],GET /events/{eventId},GET /sprints,POST /sprints/{sprintId}/tickets,11,5,19,2025,32965,False,True,False
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 09:11:53+00:00,PUT /invoices/{invoice_id},[],GET /boards,GET /events/{eventId},GET /sprints,11,5,19,2025,33113,False,True,False
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 09:25:18+00:00,PUT /revenue/{service_id}/{revenue_id},['service_id'],PUT /invoices/{invoice_id},GET /boards,GET /events/{eventId},11,5,19,2025,33918,True,False,True
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 09:28:02+00:00,PUT /costs/{service_id}/{cost_id},[],PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},GET /boards,11,5,19,2025,34082,True,True,False
4a3d492f-d708-45bb-8d08-d66c8335e910,user_10,2025-05-11 09:40:18+00:00,PUT /invoices/{invoice_id},['invoice_id'],PUT /costs/{service_id}/{cost_id},PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},11,5,19,2025,34818,True,True,True
a3b316fb-f7ee-41fc-b326-5b131866de04,user_10,2025-05-11 13:53:25+00:00,GET /tickets/{ticketId}/transitions,[],PUT /invoices/{invoice_id},PUT /costs/{service_id}/{cost_id},PUT /revenue/{service_id}/{revenue_id},11,5,19,2025,50005,False,False,False
a3b316fb-f7ee-41fc-b326-5b131866de04,user_10,2025-05-11 13:59:27+00:00,POST /boards,['description'],GET /tickets/{ticketId}/transitions,PUT /invoices/{invoice_id},PUT /costs/{service_id}/{cost_id},11,5,19,2025,50367,True,False,False
a3b316fb-f7ee-41fc-b326-5b131866de04,user_10,2025-05-11 14:00:25+00:00,POST /boards,['description'],POST /boards,GET /tickets/{ticketId}/transitions,PUT /invoices/{invoice_id},11,5,19,2025,50425,True,True,False
3d3024c9-889c-45be-8da8-c45da4c271ce,user_10,2025-05-13 17:15:13+00:00,POST /events,[],POST /boards,POST /boards,GET /tickets/{ticketId}/transitions,13,5,20,2025,62113,False,False,False
3d3024c9-889c-45be-8da8-c45da4c271ce,user_10,2025-05-13 17:15:59+00:00,POST /tickets,['priority'],POST /events,POST /boards,POST /boards,13,5,20,2025,62159,True,False,False
3d3024c9-889c-45be-8da8-c45da4c271ce,user_10,2025-05-13 17:23:13+00:00,GET /sprints/{sprintId}/tickets,[],POST /tickets,POST /events,POST /boards,13,5,20,2025,62593,True,True,False
3d3024c9-889c-45be-8da8-c45da4c271ce,user_10,2025-05-13 17:48:48+00:00,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']",GET /sprints/{sprintId}/tickets,POST /tickets,POST /events,13,5,20,2025,64128,True,True,True
4f10a9ce-1918-46da-8037-46b4afbcc634,user_10,2025-05-14 10:42:37+00:00,DELETE /tickets/{ticketId},['ticketId'],POST /sprints/{sprintId}/tickets,GET /sprints/{sprintId}/tickets,POST /tickets,14,5,20,2025,38557,False,False,False
4f10a9ce-1918-46da-8037-46b4afbcc634,user_10,2025-05-14 10:46:21+00:00,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']",DELETE /tickets/{ticketId},POST /sprints/{sprintId}/tickets,GET /sprints/{sprintId}/tickets,14,5,20,2025,38781,True,False,False
4f10a9ce-1918-46da-8037-46b4afbcc634,user_10,2025-05-14 10:50:37+00:00,PATCH /sprints/{sprintId},"['state', 'name', 'start_date']",PUT /invoices/{invoice_id}/status,DELETE /tickets/{ticketId},POST /sprints/{sprintId}/tickets,14,5,20,2025,39037,True,True,False
9d17bb9b-c2c5-43aa-9068-d9e207d03014,user_10,2025-05-14 15:57:46+00:00,PUT /budgets/{budget_id},[],PATCH /sprints/{sprintId},PUT /invoices/{invoice_id}/status,DELETE /tickets/{ticketId},14,5,20,2025,57466,False,False,False
6012b2e3-06a2-4b5f-9315-40a2f4a973e5,user_10,2025-05-14 17:57:21+00:00,GET /sprints,[],PUT /budgets/{budget_id},PATCH /sprints/{sprintId},PUT /invoices/{invoice_id}/status,14,5,20,2025,64641,False,False,False
6012b2e3-06a2-4b5f-9315-40a2f4a973e5,user_10,2025-05-14 17:59:53+00:00,PUT /invoices/{invoice_id},[],GET /sprints,PUT /budgets/{budget_id},PATCH /sprints/{sprintId},14,5,20,2025,64793,True,False,False
7d3c6ec7-3cf6-485b-af0d-d8e535bdf4cf,user_10,2025-05-15 08:18:07+00:00,PUT /revenue/{service_id}/{revenue_id},[],PUT /invoices/{invoice_id},GET /sprints,PUT /budgets/{budget_id},15,5,20,2025,29887,False,False,False
7d3c6ec7-3cf6-485b-af0d-d8e535bdf4cf,user_10,2025-05-15 08:23:52+00:00,POST /tickets/{ticketId}/transitions,[],PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},GET /sprints,15,5,20,2025,30232,True,False,False
7d3c6ec7-3cf6-485b-af0d-d8e535bdf4cf,user_10,2025-05-15 08:25:07+00:00,DELETE /events/{eventId},[],POST /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},15,5,20,2025,30307,True,True,False
7d3c6ec7-3cf6-485b-af0d-d8e535bdf4cf,user_10,2025-05-15 08:37:58+00:00,GET /sprints/{sprintId}/tickets,[],DELETE /events/{eventId},POST /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},15,5,20,2025,31078,True,True,True
7d3c6ec7-3cf6-485b-af0d-d8e535bdf4cf,user_10,2025-05-15 08:52:51+00:00,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']",GET /sprints/{sprintId}/tickets,DELETE /events/{eventId},POST /tickets/{ticketId}/transitions,15,5,20,2025,31971,True,True,True
7d3c6ec7-3cf6-485b-af0d-d8e535bdf4cf,user_10,2025-05-15 09:08:19+00:00,GET /events,['entity_id'],PUT /revenue/{service_id}/{revenue_id},GET /sprints/{sprintId}/tickets,DELETE /events/{eventId},15,5,20,2025,32899,True,True,True
8e77290b-a749-4011-9fa3-1a6bfce57347,user_10,2025-05-16 13:33:44+00:00,POST /tickets,['assignee'],GET /events,PUT /revenue/{service_id}/{revenue_id},GET /sprints/{sprintId}/tickets,16,5,20,2025,48824,False,False,False
8e77290b-a749-4011-9fa3-1a6bfce57347,user_10,2025-05-16 13:36:00+00:00,GET /events,"['entity_id', 'event_type', 'to_date']",POST /tickets,GET /events,PUT /revenue/{service_id}/{revenue_id},16,5,20,2025,48960,True,False,False
8e77290b-a749-4011-9fa3-1a6bfce57347,user_10,2025-05-16 13:37:20+00:00,PUT /invoices/{invoice_id},['invoice_id'],GET /events,POST /tickets,GET /events,16,5,20,2025,49040,True,True,False
8e77290b-a749-4011-9fa3-1a6bfce57347,user_10,2025-05-16 13:41:55+00:00,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']",PUT /invoices/{invoice_id},GET /events,POST /tickets,16,5,20,2025,49315,True,True,True
8e77290b-a749-4011-9fa3-1a6bfce57347,user_10,2025-05-16 14:09:38+00:00,GET /tickets/{ticketId}/transitions,[],PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},GET /events,16,5,20,2025,50978,True,True,True
22be4ff1-0dae-4519-8e5a-333fb8543cfd,user_10,2025-05-16 19:06:37+00:00,GET /boards/{boardId},[],GET /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id},16,5,20,2025,68797,False,False,False
22be4ff1-0dae-4519-8e5a-333fb8543cfd,user_10,2025-05-16 19:13:11+00:00,DELETE /tickets/{ticketId},['ticketId'],GET /boards/{boardId},GET /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},16,5,20,2025,69191,True,False,False
22be4ff1-0dae-4519-8e5a-333fb8543cfd,user_10,2025-05-16 19:14:49+00:00,GET /sprints/{sprintId},['sprintId'],DELETE /tickets/{ticketId},GET /boards/{boardId},GET /tickets/{ticketId}/transitions,16,5,20,2025,69289,True,True,False
22be4ff1-0dae-4519-8e5a-333fb8543cfd,user_10,2025-05-16 19:25:48+00:00,GET /boards/{boardId},[],GET /sprints/{sprintId},DELETE /tickets/{ticketId},GET /boards/{boardId},16,5,20,2025,69948,True,True,True
22be4ff1-0dae-4519-8e5a-333fb8543cfd,user_10,2025-05-16 19:38:21+00:00,GET /boards,[],GET /boards/{boardId},GET /sprints/{sprintId},DELETE /tickets/{ticketId},16,5,20,2025,70701,True,True,True
22be4ff1-0dae-4519-8e5a-333fb8543cfd,user_10,2025-05-16 19:38:21+00:00,GET /events,"['from_date', 'user_id', 'event_type']",GET /boards,GET /boards/{boardId},GET /sprints/{sprintId},16,5,20,2025,70701,True,True,True
ec0f7f05-0dfe-41c4-a8f5-11ab8f5a225f,user_10,2025-05-17 15:47:15+00:00,PUT /costs/{service_id}/{cost_id},"['cost_id', 'service_id']",GET /events,GET /boards,GET /boards/{boardId},17,5,20,2025,56835,False,False,False
ec0f7f05-0dfe-41c4-a8f5-11ab8f5a225f,user_10,2025-05-17 15:49:37+00:00,PATCH /tickets/{ticketId},"['summary', 'priority', 'status']",PUT /costs/{service_id}/{cost_id},GET /events,GET /boards,17,5,20,2025,56977,True,False,False
ec0f7f05-0dfe-41c4-a8f5-11ab8f5a225f,user_10,2025-05-17 15:51:55+00:00,PATCH /tickets/{ticketId},"['summary', 'ticketId', 'priority']",PATCH /tickets/{ticketId},PUT /costs/{service_id}/{cost_id},GET /events,17,5,20,2025,57115,True,True,False
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:31:43+00:00,GET /sprints/{sprintId}/tickets,[],PATCH /tickets/{ticketId},PATCH /tickets/{ticketId},PUT /costs/{service_id}/{cost_id},17,5,20,2025,66703,False,False,False
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:36:37+00:00,PUT /revenue/{service_id}/{revenue_id},['revenue_id'],GET /sprints/{sprintId}/tickets,PATCH /tickets/{ticketId},PATCH /tickets/{ticketId},17,5,20,2025,66997,True,False,False
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:38:19+00:00,PATCH /tickets/{ticketId},"['priority', 'ticketId']",PUT /revenue/{service_id}/{revenue_id},GET /sprints/{sprintId}/tickets,PATCH /tickets/{ticketId},17,5,20,2025,67099,True,True,False
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:39:37+00:00,GET /events/{eventId},[],PATCH /tickets/{ticketId},PUT /revenue/{service_id}/{revenue_id},GET /sprints/{sprintId}/tickets,17,5,20,2025,67177,True,True,True
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:58:28+00:00,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']",GET /events/{eventId},PATCH /tickets/{ticketId},PUT /revenue/{service_id}/{revenue_id},17,5,20,2025,68308,True,True,True
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:59:52+00:00,PUT /revenue/{service_id}/{revenue_id},['revenue_id'],PUT /invoices/{invoice_id}/status,GET /events/{eventId},PATCH /tickets/{ticketId},17,5,20,2025,68392,True,True,True
6f52681d-1e9c-4c5f-a026-9d0980a12bb1,user_10,2025-05-17 18:59:59+00:00,POST /events,"['user_id', 'details', 'entity_type']",PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id}/status,GET /events/{eventId},17,5,20,2025,68399,True,True,True
fde32d5f-fd72-465c-a76b-7a4879956537,user_10,2025-05-18 09:27:53+00:00,PUT /invoices/{invoice_id},['invoice_id'],POST /events,PUT /revenue/{service_id}/{revenue_id},PUT /invoices/{invoice_id}/status,18,5,20,2025,34073,False,False,False
fde32d5f-fd72-465c-a76b-7a4879956537,user_10,2025-05-18 09:29:51+00:00,PUT /invoices/{invoice_id}/status,[],PUT /invoices/{invoice_id},POST /events,PUT /revenue/{service_id}/{revenue_id},18,5,20,2025,34191,True,False,False
fde32d5f-fd72-465c-a76b-7a4879956537,user_10,2025-05-18 09:46:35+00:00,POST /sprints/{sprintId}/tickets,['sprintId'],PUT /invoices/{invoice_id}/status,PUT /invoices/{invoice_id},POST /events,18,5,20,2025,35195,True,True,False
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:14:15+00:00,GET /sprints/{sprintId},['sprintId'],POST /sprints/{sprintId}/tickets,PUT /invoices/{invoice_id}/status,PUT /invoices/{invoice_id},18,5,20,2025,58455,False,False,False
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:16:59+00:00,GET /sprints/{sprintId}/tickets,[],GET /sprints/{sprintId},POST /sprints/{sprintId}/tickets,PUT /invoices/{invoice_id}/status,18,5,20,2025,58619,True,False,False
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:22:03+00:00,GET /sprints/{sprintId}/tickets,[],GET /sprints/{sprintId}/tickets,GET /sprints/{sprintId},POST /sprints/{sprintId}/tickets,18,5,20,2025,58923,True,True,False
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:24:47+00:00,POST /sprints,"['end_date', 'board_id', 'start_date']",GET /sprints/{sprintId}/tickets,GET /sprints/{sprintId}/tickets,GET /sprints/{sprintId},18,5,20,2025,59087,True,True,True
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:31:59+00:00,PUT /invoices/{invoice_id},[],POST /sprints,GET /sprints/{sprintId}/tickets,GET /sprints/{sprintId}/tickets,18,5,20,2025,59519,True,True,True
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:34:55+00:00,PATCH /boards/{boardId},"['description', 'boardId']",PUT /invoices/{invoice_id},POST /sprints,GET /sprints/{sprintId}/tickets,18,5,20,2025,59695,True,True,True
c3795850-ba9b-4335-9620-fb22c38c2d4c,user_10,2025-05-18 16:37:39+00:00,PUT /costs/{service_id}/{cost_id},[],PATCH /boards/{boardId},PUT /invoices/{invoice_id},POST /sprints,18,5,20,2025,59859,True,True,True
15662654-3f3f-45ae-86e0-a5aaf880953c,user_10,2025-05-20 08:35:00+00:00,GET /tickets/{ticketId}/transitions,['ticketId'],PUT /costs/{service_id}/{cost_id},PATCH /boards/{boardId},PUT /invoices/{invoice_id},20,5,21,2025,30900,False,False,False
fb19ee71-aa7c-4f11-b96c-b6ff40dc583a,user_10,2025-05-21 13:04:11+00:00,PATCH /sprints/{sprintId},"['name', 'sprintId']",GET /tickets/{ticketId}/transitions,PUT /costs/{service_id}/{cost_id},PATCH /boards/{boardId},21,5,21,2025,47051,False,False,False
fb19ee71-aa7c-4f11-b96c-b6ff40dc583a,user_10,2025-05-21 13:05:56+00:00,PUT /costs/{service_id}/{cost_id},['service_id'],PATCH /sprints/{sprintId},GET /tickets/{ticketId}/transitions,PUT /costs/{service_id}/{cost_id},21,5,21,2025,47156,True,False,False
6698576f-182b-49aa-abce-8ea2a7f6aa5c,user_10,2025-05-21 16:14:48+00:00,PUT /invoices/{invoice_id}/status,[],PUT /costs/{service_id}/{cost_id},PATCH /sprints/{sprintId},GET /tickets/{ticketId}/transitions,21,5,21,2025,58488,False,False,False
6698576f-182b-49aa-abce-8ea2a7f6aa5c,user_10,2025-05-21 16:19:53+00:00,PUT /costs/{service_id}/{cost_id},"['cost_id', 'service_id']",PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},PATCH /sprints/{sprintId},21,5,21,2025,58793,True,False,False
26d8753e-bdf8-497b-a302-298961edc783,user_10,2025-05-22 08:20:02+00:00,DELETE /events/{eventId},['eventId'],PUT /costs/{service_id}/{cost_id},PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},22,5,21,2025,30002,False,False,False
26d8753e-bdf8-497b-a302-298961edc783,user_10,2025-05-22 08:27:59+00:00,PUT /costs/{service_id}/{cost_id},['service_id'],DELETE /events/{eventId},PUT /costs/{service_id}/{cost_id},PUT /invoices/{invoice_id}/status,22,5,21,2025,30479,True,False,False
26d8753e-bdf8-497b-a302-298961edc783,user_10,2025-05-22 08:31:44+00:00,PUT /costs/{service_id}/{cost_id},[],PUT /costs/{service_id}/{cost_id},DELETE /events/{eventId},PUT /costs/{service_id}/{cost_id},22,5,21,2025,30704,True,True,False
26d8753e-bdf8-497b-a302-298961edc783,user_10,2025-05-22 08:40:59+00:00,DELETE /events/{eventId},[],PUT /costs/{service_id}/{cost_id},PUT /costs/{service_id}/{cost_id},DELETE /events/{eventId},22,5,21,2025,31259,True,True,True
121f3c58-da1b-463e-b95a-19db578f25f7,user_10,2025-05-22 13:11:39+00:00,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']",DELETE /events/{eventId},PUT /costs/{service_id}/{cost_id},PUT /costs/{service_id}/{cost_id},22,5,21,2025,47499,False,False,False
